updateDate,symbol,code,code_name,industry,industryClassification
2026-06-22,SZ000566,sz.000566,海南海药,C27医药制造业,证监会行业分类
2026-06-22,SZ000567,sz.000567,海德股份,J69其他金融业,证监会行业分类
2026-06-22,SZ000568,sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000569,sz.000569,长城股份,,证监会行业分类
2026-06-22,SZ000570,sz.000570,苏常柴A,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000571,sz.000571,新大洲A,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SZ000572,sz.000572,海马汽车,C36汽车制造业,证监会行业分类
2026-06-22,SZ000573,sz.000573,粤宏远A,C42废弃资源综合利用业,证监会行业分类
2026-06-22,SZ000576,sz.000576,甘化科工,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000578,sz.000578,盐湖集团,,证监会行业分类
2026-06-22,SZ000581,sz.000581,威孚高科,C36汽车制造业,证监会行业分类
2026-06-22,SZ000582,sz.000582,北部湾港,G55水上运输业,证监会行业分类
2026-06-22,SZ000583,sz.000583,S*ST托普,,证监会行业分类
2026-06-22,SZ000584,sz.000584,工智退,,证监会行业分类
2026-06-22,SZ000585,sz.000585,东电退,,证监会行业分类
2026-06-22,SZ000586,sz.000586,汇源通信,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000587,sz.000587,*ST金洲,,证监会行业分类
2026-06-22,SZ000588,sz.000588,PT粤金曼,,证监会行业分类
2026-06-22,SZ000589,sz.000589,贵州轮胎,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000590,sz.000590,古汉医药,C27医药制造业,证监会行业分类
2026-06-22,SZ000591,sz.000591,太阳能,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000592,sz.000592,平潭发展,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2026-06-22,SZ000593,sz.000593,德龙汇能,D45燃气生产和供应业,证监会行业分类
2026-06-22,SZ000594,sz.000594,国恒退,,证监会行业分类
2026-06-22,SZ000595,sz.000595,*ST宝实,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000596,sz.000596,古井贡酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000597,sz.000597,东北制药,C27医药制造业,证监会行业分类
2026-06-22,SZ000598,sz.000598,兴蓉环境,D46水的生产和供应业,证监会行业分类
2026-06-22,SZ000599,sz.000599,青岛双星,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000600,sz.000600,建投能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000601,sz.000601,韶能股份,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000602,sz.000602,金马集团,,证监会行业分类
2026-06-22,SZ000603,sz.000603,盛达资源,B09有色金属矿采选业,证监会行业分类
2026-06-22,SZ000605,sz.000605,渤海股份,D46水的生产和供应业,证监会行业分类
2026-06-22,SZ000606,sz.000606,顺利退,,证监会行业分类
2026-06-22,SZ000607,sz.000607,华媒控股,L72商务服务业,证监会行业分类
2026-06-22,SZ000608,sz.000608,阳光股份,K70房地产业,证监会行业分类
2026-06-22,SZ000609,sz.000609,*ST中迪,S91综合,证监会行业分类
2026-06-22,SZ000610,sz.000610,*ST西旅,L72商务服务业,证监会行业分类
2026-06-22,SZ000611,sz.000611,天首退,,证监会行业分类
2026-06-22,SZ000612,sz.000612,焦作万方,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000613,sz.000613,东海A退,,证监会行业分类
2026-06-22,SZ000615,sz.000615,*ST美谷,Q84卫生,证监会行业分类
2026-06-22,SZ000616,sz.000616,*ST海投,,证监会行业分类
2026-06-22,SZ000617,sz.000617,中油资本,J66货币金融服务,证监会行业分类
2026-06-22,SZ000618,sz.000618,吉林化工,,证监会行业分类
2026-06-22,SZ000619,sz.000619,海螺新材,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000620,sz.000620,盈新发展,K70房地产业,证监会行业分类
2026-06-22,SZ000621,sz.000621,*ST比特,,证监会行业分类
2026-06-22,SZ000622,sz.000622,恒立退,,证监会行业分类
2026-06-22,SZ000623,sz.000623,吉林敖东,C27医药制造业,证监会行业分类
2026-06-22,SZ000625,sz.000625,长安汽车,C36汽车制造业,证监会行业分类
2026-06-22,SZ000626,sz.000626,远大控股,F51批发业,证监会行业分类
2026-06-22,SZ000627,sz.000627,*ST天茂,,证监会行业分类
2026-06-22,SZ000628,sz.000628,高新发展,E47房屋建筑业,证监会行业分类
2026-06-22,SZ000629,sz.000629,钒钛股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000630,sz.000630,铜陵有色,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000631,sz.000631,顺发恒能,K70房地产业,证监会行业分类
2026-06-22,SZ000632,sz.000632,ST三木,F51批发业,证监会行业分类
2026-06-22,SZ000633,sz.000633,合金投资,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000635,sz.000635,英力特,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000636,sz.000636,风华高科,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000637,sz.000637,茂化实华,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000638,sz.000638,*ST万方,,证监会行业分类
2026-06-22,SZ000639,sz.000639,ST西王,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000650,sz.000650,仁和药业,C27医药制造业,证监会行业分类
2026-06-22,SZ000651,sz.000651,格力电器,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000652,sz.000652,泰达股份,F51批发业,证监会行业分类
2026-06-22,SZ000653,sz.000653,ST九州,,证监会行业分类
2026-06-22,SZ000655,sz.000655,金岭矿业,B08黑色金属矿采选业,证监会行业分类
2026-06-22,SZ000656,sz.000656,*ST金科,K70房地产业,证监会行业分类
2026-06-22,SZ000657,sz.000657,中钨高新,C33金属制品业,证监会行业分类
2026-06-22,SZ000658,sz.000658,ST海洋,,证监会行业分类
2026-06-22,SZ000659,sz.000659,珠海中富,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000660,sz.000660,*ST南华,,证监会行业分类
2026-06-22,SZ000661,sz.000661,长春高新,C27医药制造业,证监会行业分类
2026-06-22,SZ000662,sz.000662,天夏退,,证监会行业分类
2026-06-22,SZ000663,sz.000663,永安林业,A02林业,证监会行业分类
2026-06-22,SZ000665,sz.000665,湖北广电,I63电信、广播电视和卫星传输服务,证监会行业分类
2026-06-22,SZ000666,sz.000666,经纬纺机,,证监会行业分类
2026-06-22,SZ000667,sz.000667,ST美置,,证监会行业分类
2026-06-22,SZ000668,sz.000668,荣丰控股,K70房地产业,证监会行业分类
2026-06-22,SZ000669,sz.000669,ST金鸿,D45燃气生产和供应业,证监会行业分类
2026-06-22,SZ000670,sz.000670,盈方微,F51批发业,证监会行业分类
2026-06-22,SZ000671,sz.000671,ST阳光城,,证监会行业分类
2026-06-22,SZ000672,sz.000672,上峰材料,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000673,sz.000673,当代退,,证监会行业分类
2026-06-22,SZ000675,sz.000675,ST银山,,证监会行业分类
2026-06-22,SZ000676,sz.000676,智度股份,L72商务服务业,证监会行业分类
2026-06-22,SZ000677,sz.000677,ST海龙,C17纺织业,证监会行业分类
2026-06-22,SZ000678,sz.000678,襄阳轴承,C36汽车制造业,证监会行业分类
2026-06-22,SZ000679,sz.000679,大连友谊,F52零售业,证监会行业分类
2026-06-22,SZ000680,sz.000680,山推股份,C35专用设备制造业,证监会行业分类
2026-06-22,SZ000681,sz.000681,视觉中国,I64互联网和相关服务,证监会行业分类
2026-06-22,SZ000682,sz.000682,东方电子,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ000683,sz.000683,博源化工,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000685,sz.000685,中山公用,D46水的生产和供应业,证监会行业分类
2026-06-22,SZ000686,sz.000686,东北证券,J67资本市场服务,证监会行业分类
2026-06-22,SZ000687,sz.000687,华讯退,,证监会行业分类
2026-06-22,SZ000688,sz.000688,国城矿业,B09有色金属矿采选业,证监会行业分类
2026-06-22,SZ000689,sz.000689,ST宏业,,证监会行业分类
2026-06-22,SZ000690,sz.000690,宝新能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000691,sz.000691,亚太实业,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000692,sz.000692,惠天热电,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000693,sz.000693,华泽退,,证监会行业分类
2026-06-22,SZ000695,sz.000695,滨海能源,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000697,sz.000697,炼石航空,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ000698,sz.000698,ST沈化,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000699,sz.000699,S*ST佳纸,,证监会行业分类
2026-06-22,SZ000700,sz.000700,模塑科技,C36汽车制造业,证监会行业分类
2026-06-22,SZ000701,sz.000701,厦门信达,F51批发业,证监会行业分类
2026-06-22,SZ000702,sz.000702,正虹科技,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000703,sz.000703,恒逸石化,C28化学纤维制造业,证监会行业分类
2026-06-22,SZ000705,sz.000705,浙江震元,F51批发业,证监会行业分类
2026-06-22,SZ000707,sz.000707,双环科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000708,sz.000708,中信特钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000709,sz.000709,河钢股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000710,sz.000710,贝瑞基因,M74专业技术服务业,证监会行业分类
2026-06-22,SZ000711,sz.000711,ST京蓝,C42废弃资源综合利用业,证监会行业分类
2026-06-22,SZ000712,sz.000712,锦龙股份,J67资本市场服务,证监会行业分类
2026-06-22,SZ000713,sz.000713,国投丰乐,A05农、林、牧、渔专业及辅助性活动,证监会行业分类
2026-06-22,SZ000715,sz.000715,中兴商业,F52零售业,证监会行业分类
2026-06-22,SZ000716,sz.000716,黑芝麻,C14食品制造业,证监会行业分类
2026-06-22,SZ000717,sz.000717,中南股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000718,sz.000718,苏宁环球,K70房地产业,证监会行业分类
2026-06-22,SZ000719,sz.000719,中原传媒,R86新闻和出版业,证监会行业分类
2026-06-22,SZ000720,sz.000720,新能泰山,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000721,sz.000721,西安饮食,H62餐饮业,证监会行业分类
2026-06-22,SZ000722,sz.000722,湖南发展,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000723,sz.000723,美锦能源,C25石油、煤炭及其他燃料加工业,证监会行业分类
2026-06-22,SZ000725,sz.000725,京东方A,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000726,sz.000726,鲁泰A,C17纺织业,证监会行业分类
2026-06-22,SZ000727,sz.000727,冠捷科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000728,sz.000728,国元证券,J67资本市场服务,证监会行业分类
2026-06-22,SZ000729,sz.000729,燕京啤酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000730,sz.000730,*ST环保,,证监会行业分类
2026-06-22,SZ000731,sz.000731,四川美丰,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000732,sz.000732,ST泰禾,,证监会行业分类
2026-06-22,SZ000733,sz.000733,振华科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000735,sz.000735,罗牛山,A03畜牧业,证监会行业分类
2026-06-22,SZ000736,sz.000736,中交发展,K70房地产业,证监会行业分类
2026-06-22,SZ000737,sz.000737,北方铜业,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000738,sz.000738,航发控制,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ000739,sz.000739,普洛药业,C27医药制造业,证监会行业分类
2026-06-22,SZ000748,sz.000748,长城信息,,证监会行业分类
2026-06-22,SZ000750,sz.000750,国海证券,J67资本市场服务,证监会行业分类
2026-06-22,SZ000751,sz.000751,锌业股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000752,sz.000752,*ST西发,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000753,sz.000753,漳州发展,F52零售业,证监会行业分类
2026-06-22,SZ000755,sz.000755,山西高速,G54道路运输业,证监会行业分类
2026-06-22,SZ000756,sz.000756,新华制药,C27医药制造业,证监会行业分类
2026-06-22,SZ000757,sz.000757,浩物股份,F52零售业,证监会行业分类
2026-06-22,SZ000758,sz.000758,中色股份,B09有色金属矿采选业,证监会行业分类
2026-06-22,SZ000759,sz.000759,中百集团,F52零售业,证监会行业分类
2026-06-22,SZ000760,sz.000760,斯太退,,证监会行业分类
2026-06-22,SZ000761,sz.000761,本钢板材,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000762,sz.000762,西藏矿业,B09有色金属矿采选业,证监会行业分类
2026-06-22,SZ000763,sz.000763,锦州石化,,证监会行业分类
2026-06-22,SZ000765,sz.000765,*ST华信,,证监会行业分类
2026-06-22,SZ000766,sz.000766,通化金马,C27医药制造业,证监会行业分类
2026-06-22,SZ000767,sz.000767,晋控电力,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000768,sz.000768,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ000769,sz.000769,*ST大菲,,证监会行业分类
2026-06-22,SZ000776,sz.000776,广发证券,J67资本市场服务,证监会行业分类
2026-06-22,SZ000777,sz.000777,中核科技,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000778,sz.000778,新兴铸管,C33金属制品业,证监会行业分类
2026-06-22,SZ000779,sz.000779,甘咨询,M74专业技术服务业,证监会行业分类
2026-06-22,SZ000780,sz.000780,ST平能,,证监会行业分类
2026-06-22,SZ000782,sz.000782,恒申新材,C28化学纤维制造业,证监会行业分类
2026-06-22,SZ000783,sz.000783,长江证券,J67资本市场服务,证监会行业分类
2026-06-22,SZ000785,sz.000785,居然智家,L72商务服务业,证监会行业分类
2026-06-22,SZ000786,sz.000786,北新建材,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000787,sz.000787,*ST创智,,证监会行业分类
2026-06-22,SZ000788,sz.000788,北大医药,C27医药制造业,证监会行业分类
2026-06-22,SZ000789,sz.000789,万年青,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000790,sz.000790,华神科技,C27医药制造业,证监会行业分类
2026-06-22,SZ000791,sz.000791,甘肃能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000792,sz.000792,盐湖股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000793,sz.000793,*ST华闻,R86新闻和出版业,证监会行业分类
2026-06-22,SZ000795,sz.000795,英洛华,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000796,sz.000796,凯撒旅业,L72商务服务业,证监会行业分类
2026-06-22,SZ000797,sz.000797,中国武夷,K70房地产业,证监会行业分类
2026-06-22,SZ000798,sz.000798,中水渔业,A04渔业,证监会行业分类
2026-06-22,SZ000799,sz.000799,酒鬼酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000800,sz.000800,一汽解放,C36汽车制造业,证监会行业分类
2026-06-22,SZ000801,sz.000801,四川九洲,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000802,sz.000802,北京文化,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SZ000803,sz.000803,山高环能,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SZ000805,sz.000805,*ST炎黄,,证监会行业分类
2026-06-22,SZ000806,sz.000806,银河退,,证监会行业分类
2026-06-22,SZ000807,sz.000807,云铝股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000809,sz.000809,和展能源,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000810,sz.000810,创维数字,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000811,sz.000811,冰轮环境,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000812,sz.000812,陕西金叶,C23印刷和记录媒介复制业,证监会行业分类
2026-06-22,SZ000813,sz.000813,德展健康,C27医药制造业,证监会行业分类
2026-06-22,SZ000815,sz.000815,美利云,C22造纸和纸制品业,证监会行业分类
2026-06-22,SZ000816,sz.000816,智慧农业,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000817,sz.000817,辽河油田,,证监会行业分类
2026-06-22,SZ000818,sz.000818,航锦科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000819,sz.000819,岳阳兴长,C25石油、煤炭及其他燃料加工业,证监会行业分类
2026-06-22,SZ000820,sz.000820,*ST节能,M74专业技术服务业,证监会行业分类
2026-06-22,SZ000821,sz.000821,ST京机,C35专用设备制造业,证监会行业分类
2026-06-22,SZ000822,sz.000822,山东海化,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000823,sz.000823,超声电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000825,sz.000825,太钢不锈,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000826,sz.000826,*ST启环,N78公共设施管理业,证监会行业分类
2026-06-22,SZ000827,sz.000827,*ST长兴,,证监会行业分类
2026-06-22,SZ000828,sz.000828,东莞控股,G54道路运输业,证监会行业分类
2026-06-22,SZ000829,sz.000829,天音控股,F51批发业,证监会行业分类
2026-06-22,SZ000830,sz.000830,鲁西化工,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000831,sz.000831,中国稀土,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000832,sz.000832,*ST龙涤,,证监会行业分类
2026-06-22,SZ000833,sz.000833,粤桂股份,S91综合,证监会行业分类
2026-06-22,SZ000835,sz.000835,长动退,,证监会行业分类
2026-06-22,SZ000836,sz.000836,ST富通,,证监会行业分类
2026-06-22,SZ000837,sz.000837,秦川机床,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000838,sz.000838,*ST发展,K70房地产业,证监会行业分类
2026-06-22,SZ000839,sz.000839,国安股份,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ000848,sz.000848,承德露露,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000850,sz.000850,华茂股份,C17纺织业,证监会行业分类
2026-06-22,SZ000851,sz.000851,*ST高鸿,,证监会行业分类
2026-06-22,SZ000852,sz.000852,石化机械,C35专用设备制造业,证监会行业分类
2026-06-22,SZ000856,sz.000856,冀东装备,C35专用设备制造业,证监会行业分类
2026-06-22,SZ000858,sz.000858,五粮液,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000859,sz.000859,国风新材,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000860,sz.000860,顺鑫农业,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000861,sz.000861,海印股份,,证监会行业分类
2026-06-22,SZ000862,sz.000862,银星能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000863,sz.000863,三湘印象,K70房地产业,证监会行业分类
2026-06-22,SZ000866,sz.000866,扬子石化,,证监会行业分类
2026-06-22,SZ000868,sz.000868,安凯客车,C36汽车制造业,证监会行业分类
2026-06-22,SZ000869,sz.000869,张裕A,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000875,sz.000875,电投绿能,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000876,sz.000876,新希望,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000877,sz.000877,天山股份,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000878,sz.000878,云南铜业,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000880,sz.000880,潍柴重机,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000881,sz.000881,中广核技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000882,sz.000882,华联股份,L72商务服务业,证监会行业分类
2026-06-22,SZ000883,sz.000883,湖北能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000885,sz.000885,城发环境,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SZ000886,sz.000886,海南高速,G54道路运输业,证监会行业分类
2026-06-22,SZ000887,sz.000887,中鼎股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000888,sz.000888,峨眉山A,N78公共设施管理业,证监会行业分类
2026-06-22,SZ000889,sz.000889,中嘉博创,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ000890,sz.000890,法尔胜,C33金属制品业,证监会行业分类
2026-06-22,SZ000892,sz.000892,欢瑞世纪,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SZ000893,sz.000893,亚钾国际,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000895,sz.000895,双汇发展,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000897,sz.000897,津滨发展,K70房地产业,证监会行业分类
2026-06-22,SZ000898,sz.000898,鞍钢股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000899,sz.000899,赣能股份,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000900,sz.000900,现代投资,G54道路运输业,证监会行业分类
2026-06-22,SZ000901,sz.000901,航天科技,C36汽车制造业,证监会行业分类
2026-06-22,SZ000902,sz.000902,新洋丰,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000903,sz.000903,ST云动,C34通用设备制造业,证监会行业分类
2026-06-22,SZ000905,sz.000905,厦门港务,F51批发业,证监会行业分类
2026-06-22,SZ000906,sz.000906,浙商中拓,L72商务服务业,证监会行业分类
2026-06-22,SZ000908,sz.000908,景峰医药,C27医药制造业,证监会行业分类
2026-06-22,SZ000909,sz.000909,*ST数源,K70房地产业,证监会行业分类
2026-06-22,SZ000910,sz.000910,大亚圣象,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2026-06-22,SZ000911,sz.000911,*ST广糖,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000912,sz.000912,泸天化,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000913,sz.000913,钱江摩托,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ000915,sz.000915,华特达因,C27医药制造业,证监会行业分类
2026-06-22,SZ000916,sz.000916,华北高速,,证监会行业分类
2026-06-22,SZ000917,sz.000917,电广传媒,I63电信、广播电视和卫星传输服务,证监会行业分类
2026-06-22,SZ000918,sz.000918,*ST嘉凯,,证监会行业分类
2026-06-22,SZ000919,sz.000919,金陵药业,C27医药制造业,证监会行业分类
2026-06-22,SZ000920,sz.000920,沃顿科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000921,sz.000921,海信家电,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000922,sz.000922,佳电股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SZ000923,sz.000923,河钢资源,B08黑色金属矿采选业,证监会行业分类
2026-06-22,SZ000925,sz.000925,众合科技,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SZ000926,sz.000926,福星股份,K70房地产业,证监会行业分类
2026-06-22,SZ000927,sz.000927,中国铁物,L72商务服务业,证监会行业分类
2026-06-22,SZ000928,sz.000928,中钢国际,E48土木工程建筑业,证监会行业分类
2026-06-22,SZ000929,sz.000929,兰州黄河,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SZ000930,sz.000930,中粮科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000931,sz.000931,中关村,C27医药制造业,证监会行业分类
2026-06-22,SZ000932,sz.000932,华菱钢铁,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000933,sz.000933,神火股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000935,sz.000935,四川双马,C30非金属矿物制品业,证监会行业分类
2026-06-22,SZ000936,sz.000936,华西股份,C28化学纤维制造业,证监会行业分类
2026-06-22,SZ000937,sz.000937,冀中能源,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SZ000938,sz.000938,紫光股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000939,sz.000939,凯迪退,,证监会行业分类
2026-06-22,SZ000948,sz.000948,南天信息,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SZ000949,sz.000949,新乡化纤,C28化学纤维制造业,证监会行业分类
2026-06-22,SZ000950,sz.000950,重药控股,F51批发业,证监会行业分类
2026-06-22,SZ000951,sz.000951,中国重汽,C36汽车制造业,证监会行业分类
2026-06-22,SZ000952,sz.000952,广济药业,C27医药制造业,证监会行业分类
2026-06-22,SZ000953,sz.000953,中哲精化,C27医药制造业,证监会行业分类
2026-06-22,SZ000955,sz.000955,欣龙控股,C17纺织业,证监会行业分类
2026-06-22,SZ000956,sz.000956,中原油气,,证监会行业分类
2026-06-22,SZ000957,sz.000957,中通客车,C36汽车制造业,证监会行业分类
2026-06-22,SZ000958,sz.000958,电投产融,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000959,sz.000959,首钢股份,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000960,sz.000960,锡业股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000961,sz.000961,ST中南,,证监会行业分类
2026-06-22,SZ000962,sz.000962,东方钽业,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SZ000963,sz.000963,华东医药,F52零售业,证监会行业分类
2026-06-22,SZ000965,sz.000965,天保基建,K70房地产业,证监会行业分类
2026-06-22,SZ000966,sz.000966,长源电力,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SZ000967,sz.000967,盈峰环境,C35专用设备制造业,证监会行业分类
2026-06-22,SZ000968,sz.000968,蓝焰控股,B07石油和天然气开采业,证监会行业分类
2026-06-22,SZ000969,sz.000969,安泰科技,C33金属制品业,证监会行业分类
2026-06-22,SZ000970,sz.000970,中科三环,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000971,sz.000971,*ST高升,,证监会行业分类
2026-06-22,SZ000972,sz.000972,*ST中基,C13农副食品加工业,证监会行业分类
2026-06-22,SZ000973,sz.000973,佛塑科技,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SZ000975,sz.000975,山金国际,B09有色金属矿采选业,证监会行业分类
2026-06-22,SZ000976,sz.000976,*ST华铁,,证监会行业分类
2026-06-22,SZ000977,sz.000977,浪潮信息,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000978,sz.000978,桂林旅游,N78公共设施管理业,证监会行业分类
2026-06-22,SZ000979,sz.000979,中弘退,,证监会行业分类
2026-06-22,SZ000980,sz.000980,众泰汽车,C36汽车制造业,证监会行业分类
2026-06-22,SZ000981,sz.000981,山子高科,C36汽车制造业,证监会行业分类
2026-06-22,SZ000982,sz.000982,中银绒业,,证监会行业分类
2026-06-22,SZ000983,sz.000983,山西焦煤,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SZ000985,sz.000985,大庆华科,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SZ000987,sz.000987,越秀资本,J69其他金融业,证监会行业分类
2026-06-22,SZ000988,sz.000988,华工科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SZ000989,sz.000989,九芝堂,C27医药制造业,证监会行业分类
